1.484334546995472737e+00 -8.024142798595748083e-01 -1.556041994829075459e-01 -7.351713672580037495e-02 -2.241964645785534949e-01 4.776663875076204158e-01 2.091991770999988898e+00 -1.436191411137966167e-01 6.170145055024591763e-01 1.536397795800845678e-01 4.223419480433492912e-01 -4.674050594870083342e-01 -8.497337383932281052e-02 -1.830544199007308193e-01 -5.861627351959850518e-01 -2.111499339525837737e-01 6.617086113301566819e-01 -2.389107434702627264e-01 -1.431430874808530818e-01 1.540746038290370656e-01 1.267865193362738563e-01 1.100070556164215452e+00 1.037332820534500710e+00 7.985064282740364505e-02 -6.463203948087145045e-01 -3.459988549742075425e-02 -1.516568517991717935e-01 3.493624577851277002e-01 6.700784189960902193e-01 -2.497772415896528514e-02 -6.744864141569477667e-01 1.208439652024063254e-01 6.627072100440337121e-02 1.528320190980231530e+00 -2.514715698024005408e-01 7.517993302904748543e-01 -3.307828363047697340e-01 -1.475956664323962719e-01 1.471727799431918005e+00 1.714382345554605336e-01 -7.871626155428075589e-02 -6.790871476647400984e-01 7.800367928255695915e-01 4.929116682642110114e-01 8.996666092540682724e-01 1.453074340071826231e+00 -8.252720153982516516e-02 3.242654069600256483e-01 -3.592430090405659970e-02 3.633751040607751670e-01 -1.076016041688891756e+00 -6.373389223071997955e-01 -2.906744332167285338e-01 7.962481146498119333e-01 6.618292211073142917e-02 -8.549910784329227686e-01 -1.533244088040096598e+00 7.557838144408066117e-02 -1.148441798260050772e+00 -1.028907371332264398e-01 -1.640810435331430672e-01 -8.471154101636566569e-01 -4.972748074975069654e-02 1.318378916354789210e+00 5.975942076652428492e-01 5.747786751867978161e-01 2.067851841726284778e-01 -1.496508861773519217e-01 2.839636920193280289e-01 1.923766233339948006e-01 1.876870651322803674e-01 7.840912494000675803e-01 -2.481959917185832809e-01 -7.274848911413757113e-01 -1.465742941477671035e+00 9.599792400158804750e-02 2.395149526529390949e-01 -1.404439500849964384e-01 -6.241238221982526868e-01 1.457268432937315894e-01 3.807547676620781085e-01 -5.785624162314720875e-01 -1.091002085607696293e+00 5.540500222909346961e-01 -4.091470197004973969e-02 -4.825762451017703292e-01 6.619435646678518692e-01 -6.485465838414177231e-01 1.995577530158318680e-01 -1.589358504885504786e+00 1.319623228883539445e+00 2.063527337593999700e-01 1.292752063562770948e+00 8.438961427262687831e-01 1.656017158240505438e+00 -1.267636433842240118e+00 -3.670870712384079471e-01 -1.405452114374652617e-01 -2.418858203776396709e-01 3.271284399410831489e-01 1.884501692045049137e-01 -6.624167946223202819e-01 -6.748116652945851390e-01 7.447991809414008513e-01 4.598546839076236292e-01 1.110626011272890512e+00 -9.291526857059825284e-01 -6.361583587971801970e-03 2.389359009468111417e+00 -7.736403583566081599e-02 6.765796285219601025e-02 -1.447974810663023693e+00 8.586495928473132644e-02 8.784283310711074044e-01 -2.499439120330561315e-02 1.770875304507575354e-01 -1.256385957986532409e+00 -8.937348502990083432e-01 1.166978504108709069e+00 1.257428561384371424e+00 -9.268551229545968217e-01 -5.986699558229224838e-01 -3.122691420615063967e-02 8.438889753629348345e-01 -1.819496264785407158e+00 1.068029247355087863e+00 1.531283802090734891e-01 -6.891181752819061090e-01 -8.373988737739866961e-01 -1.597448763820600859e-01 1.648599623812011250e-01 1.307137040216610258e+00 -1.623903107611968766e+00 -9.073699536369070895e-01 -9.919541163522074267e-01 1.113745907503983501e+00 -2.036012321916315759e+00 7.966436614595365229e-02 5.679538417206658751e-02 1.491855014894628351e+00 5.412385443376728222e-01 -4.013820162405495884e-01 -4.751812428940347388e-01 1.020203420879351563e+00 1.211449555449406024e+00 -3.585541698021554174e-02 -2.185861934640709769e+00 7.695265331151256161e-02 2.482095787367172512e+00 5.796462250985291442e-01 9.187590530859690574e-01 -1.220129544064179727e+00 1.824892517891877619e-01 -3.578075718086677626e-02 1.075290305982907091e+00 9.973581226278995793e-01 -9.304664686228191206e-01 1.428115066104483244e+00 2.647997063574568655e-01 2.591612574698634042e-01 3.917954769779298241e-01 4.408713922635729698e-01 4.452376284858632904e-01 -9.758917703113216824e-01 -6.840528075408043307e-01 -5.358432352510449359e-01 1.927790454498978567e+00 -1.854042886958325198e+00 2.631430266297000720e-01 7.989318420407863774e-01 -2.106496291672260046e+00 -5.462902488340586338e-01 -5.362341756159382244e-01 -4.451663244103712391e-01 1.387063001661945183e+00 2.347891931178673341e-01 -1.303372956805273208e+00 5.255832596444802718e-01 5.037390493067689379e-01 -1.375831208264918670e+00 -1.154011164066340855e+00 1.352341055429426842e+00 2.076904384371322632e+00 -1.175396022933395290e+00 6.898324115976322002e-01 5.146845883563340163e-01 -1.045408488327803864e+00 -1.840543733015004069e+00 2.638098879905458327e-01 2.390857397909062210e-01 9.874379333395385538e-01 -1.653176898501546033e-01 -8.932378247276930860e-01 -4.061311577835216569e-01 -1.024671967772403103e-01 1.066216757942335169e+00 6.203145265445040302e-01 1.522520644681474578e-01 8.214547894032154796e-01 -1.350670032025830691e+00 1.967594862390510332e-02 1.167559403417818498e+00 2.219490029787643426e+00 -1.811483718129231618e-02 6.088626203731558606e-01 -8.034728934320288785e-01 -9.627666684067709424e-01 -5.710861467369159339e-01 -1.964710742152437239e+00 7.870265926970499981e-01 -2.881975220456190478e-01 1.799639445928734149e+00 -6.167934157512461324e-01 1.377564689919186514e-01 1.092475296440140076e+00 1.694437716138726402e-01 7.917751493218785908e-02 -1.080124956801356673e+00 -3.606018772899454161e-01 3.893281143038965827e-03 -6.737244315734551847e-01 1.119428307190241778e+00 -2.261520527910592659e-01 5.418315924477903334e-01 8.911667843150150592e-01 -1.232774745868447042e+00 -1.000450092934158208e+00 1.389352659986376803e+00 -2.573185821386191896e-01 -1.436223293488135822e+00 -6.035847016037726442e-01 7.399327507611259680e-01 3.787019232019521731e-01 1.381420190676226900e+00 1.151743711998877151e-01 -2.633199974590179626e-01 -5.502453866613463696e-01 -1.588519338550808069e+00 1.267651244160287405e+00 -4.553136261522831019e-01 6.346115639283134158e-01 -1.721460299948257333e+00 -8.387601783388226595e-01 -3.775518826821354645e-01 1.196251665789939134e+00 9.072537555857038694e-01 8.234808587257159695e-01 -1.226502096781305340e-01 -3.457540031432363437e-01 6.915044877999580730e-02 1.457832337603203632e+00 7.357247556972904556e-01 -1.117879837223198836e+00 -1.112707607874681814e+00 -3.217848493475164995e-01 3.281158624509358801e-01 -3.858730027339440927e-01 -4.441145433189351288e-01 -9.800585706420197329e-01 6.131703950402287440e-01 -3.927509046918660762e-01 -1.713565111067155255e+00 -3.254071002167659432e-01 -1.152158335375451648e+00 1.590846447146143872e+00 6.644447675207593162e-01 -3.432541314856174530e-01 -1.261674201324909150e+00 -4.770711187726632274e-01 -1.242391761625343705e+00 -6.286624275784978844e-01 2.446969964287279975e-01 1.021644092466168052e+00 1.804404512901985891e+00 -8.989743196639371492e-02 -6.902303893195268492e-01 -4.462849500353861520e-01 -2.500192583700438023e-02 7.801363102039512443e-01 -1.291925744715076929e+00 -2.256681478095155235e-01 -1.343622175969071186e+00 -4.250896371732785783e-01 -4.087935757093816846e-01 4.514799226824350864e-01 -2.577761840909799651e-01 -1.717647450484216520e+00 4.826375909540359666e-01 -1.094950073729025891e-01 8.116338185823118723e-01 -4.312253150347708508e-01 5.359092968167850080e-01 1.113845683000569409e+00 -1.262871068555260878e+00 1.280066728477314009e-01 -1.536196779151506986e+00 1.558490258214531465e+00 9.419918822557760141e-01 -5.980150408472061363e-01 8.740830131690228155e-01 -7.879739404609363840e-01 -1.567428794343767029e-01 1.632605790602889920e-02 1.011227194518874231e-02 -1.637956485293391162e-01 5.718133103404345885e-01 4.255198858827515251e-01 5.414340084232130978e-01 -3.734908832280983138e-01 -1.118457011341891461e+00 2.624432555942068923e-01 -2.027933808672073013e-01 8.493644952037689849e-03 1.822025583117569125e-01 6.517237103451105351e-02 1.061647503222934219e+00 -5.339663676265874459e-01 -3.502093879295259948e-01 1.014189241999875701e+00 -3.897037000699207221e-01 1.623919327257190015e-01 8.126989220287129667e-01 -3.116299076982673166e-01 4.442616448025574205e-01 -2.928605018093059509e-01 -2.728076804432466584e-01 9.501044706382924532e-02 -1.927322550786490785e-01 -3.100085684604932945e-01 -3.113814131769357396e-01 -1.702923051964249090e+00 3.720600036325585336e-01 -3.314241917271603666e-01 1.118664583633461218e+00 -1.283795449773797337e+00 -8.602309711993254560e-01 9.937225296137213171e-01 1.240030654810760469e+00 6.471798703755415882e-01 2.682392962560155997e-02 1.634317380556845167e+00 -1.033746686423398620e+00 -1.171218766839890124e+00 1.790337481544019005e-01 1.393531900204775686e+00 -2.528163235236441375e-01 2.496424890148032094e-01 2.287970454713008361e-01 3.297313062258871996e-01 4.190349508572120962e-01 -9.409465716379566969e-02 1.093362576886002246e+00 1.349366225583245260e+00 -1.042239289279896397e+00 -1.426087988283880836e+00 3.526798586420373249e-01 -7.062384745371782513e-01 -1.212323285028721997e+00 1.549807939015292568e+00 -2.648941775642817409e-01 1.675452514366503998e+00 -2.157574137691634364e-01 5.160962659792832641e-01 -4.379709063724246954e-01 -6.021690358674570698e-01 4.776550208835441680e-01 -5.362144343270320856e-01 1.247907778381093458e+00 -7.027793696149224889e-01 -2.769061915949525554e-01 3.831444423962437340e-01 1.362767531368494767e-01 3.125648268257492091e-01 6.924606264367436648e-01 1.585151004120547436e-01 -5.599923442782546168e-01 -3.131420657362677384e-01 1.766036420938970897e-01 8.781256275123717758e-01 -7.522768916281611373e-01 2.288228872107401363e-02 2.638091965532039507e-01 -7.139165290842949263e-01 -1.184562484273252447e-01 -3.705351375536830028e-01 2.116559830340659643e-01 1.782110312158209808e+00 1.864204641155105535e-01 1.528903858130405136e-01 -1.119346297014912617e+00 8.418415659899310954e-01 9.802339716999007857e-01 6.665243222200247786e-01 -1.705457754577641927e+00 1.402683791410454184e+00 -1.877005994965622815e+00 -1.568902533467996907e+00 8.372184469640141513e-01 -8.585871816798590350e-02 -9.732474928849867979e-01 2.298349336771485230e-01 3.725599884636177084e-01 -4.661597375317075853e-01 3.798380835260252719e-01 8.116977539777802120e-01 -5.026803201960674539e-01 -6.281527961946211658e-01 -3.726127192825121615e-01 -5.091030447526481151e-01 -1.840703212693850288e+00 7.930034800409796469e-01 -3.307475994437090172e-01 -1.178400318053924450e-01 -1.142986597197285459e+00 -5.401065250775992643e-01 -2.821522823231872867e-01 -4.134764705339050161e-01 4.638796332317286497e-01 4.377641553513954009e-01 1.361868179861934980e+00 -1.400952310108433130e-02 -2.878250805903148191e+00 -5.422838859398768641e-01 1.002375534573387350e+00 5.163375173596518319e-01 1.512244588318148786e+00 -5.573896895461463163e-01 -3.794006709410770867e-02 -9.654049658125458677e-01 -3.687659991216689082e-01 1.086323011378934833e+00 5.703695302457690852e-01 -7.269786181369751743e-01 -2.337289135781653870e-01 8.235558913155993643e-01 4.458016010351918412e-01 1.295624959928661557e+00 -1.808885792860775166e-01 7.133099948554958436e-01 5.344922302010911563e-01 1.184427065860212736e+00 -3.139338981195102241e-01 1.722165445654771476e+00 -1.420308220679155964e+00 4.676085698020974180e-01 -1.329273600234371244e+00 -4.506075283161268263e-01 -1.057459920541231613e+00 5.698648321447860043e-01 2.264414587049120020e-01 -1.365668713927310707e+00 -7.536463852922538065e-01 3.912550467441344160e-01 -3.370513078051820544e-01 7.033773542750332286e-01 1.129419379195970574e+00 -3.265931629811055226e-01 -7.950769603952033693e-01 -2.876675496143944466e-01 -7.745614563598253177e-01 -1.278018388246343617e+00 -3.951680245964932919e-02 1.176889114145320159e+00 -2.170533121267831378e-01 7.277203902017431725e-01 -3.525952736783777297e-01 3.385747126781206706e-01 8.620454868495849854e-02 1.557128059623409666e-01 -1.021030557935195704e+00 -4.147180886978532599e-01 -1.606483863891720709e+00 -2.520983893158083244e+00 -2.132441524437246105e+00 4.414645303994066960e-01 7.510446499416315591e-01 3.579113522527953561e-01 2.212585036348208370e-02 -3.689073354396912308e-01 1.419762292470582388e+00 1.007150758720071648e+00 1.967136611655803669e-01 -4.760984697325863491e-01 -1.483095661456216297e-01 7.459574383862715985e-01 8.009180330980764095e-01 5.430422044605734411e-02 -4.884452524198333312e-01 -1.029320180161918286e+00 1.480708140658559602e+00 -2.462577332801305086e-01 1.095619115172292268e+00 1.661156344485350822e-01 -3.438908521846946453e-02 9.859565261056874030e-02 2.489407063751662097e+00 -7.260484705201534217e-01 6.524142512983214237e-01 -2.145332116093762453e-01 -7.998030585278667615e-02 -1.500789191095490027e+00 -7.807581861055775674e-01 4.116061334645540470e-01 -7.520767101986017833e-01 1.225831312310820875e+00 9.476919507290614275e-01 -1.091524041196887396e+00 -3.117533483439308695e-01 -6.593442415161714365e-01 -7.138520447541487624e-01 1.855464430208342064e+00 -1.165386848935287434e+00 1.649334086326257109e+00 -6.688246423175876754e-02 -3.488526232471121369e-01 -6.791899761433882743e-01 3.706920933152791919e-01 2.056077698761180350e-01 9.465532547595590859e-03 -7.148911065240836082e-01 8.235456067738131658e-01 -5.694190843527786594e-01 1.037509122202503686e+00 -1.683878563142538143e+00 -2.198051217299014370e-01 -1.710285159035794367e+00 7.288341869503591752e-01 1.812684057653571656e+00 3.379217957291635877e-01 -1.022330192539825822e+00 1.046389329353144992e+00 -4.275281099284614084e-01 -2.335321635387514472e-01 -7.785064577951623932e-02 1.115573065570645506e+00 1.904800747567375607e-01 1.283407853741305837e+00 2.017156882180862532e+00 7.061862061494107445e-01 -1.113260762614674437e+00 -1.986587344839706670e+00 8.225310502877195562e-01 5.772776447402763050e-02 1.492190552049654784e-02 4.489018281385241949e-01 -8.772573692957259528e-01 -8.912689250831125343e-02 -5.344210336535959449e-01 -6.491006874740615773e-01 -1.126793574974598755e+00 -4.977421698729129207e-01 6.423756490036371947e-01 -1.090325026003156950e+00 9.940213245871988290e-01 -8.122582553341402001e-01 -3.563434641243851675e-01 2.469451315624364152e-01 -8.004289579035253066e-01 -3.874021890302022375e-01 5.222690672801606482e-01 -5.773394568290001194e-01 -3.790042694756581843e-01 8.366081423572483411e-01 1.267334462188334676e+00 1.145856800609580617e+00 4.658761237598781357e-01 -2.705874519520862220e-01 3.213106187626193488e-01 6.738853029352621649e-01 1.070991987469705475e-01 1.461309904176629482e-01 -1.437336436595192807e-02 3.550142827273328749e-01 -5.710853428352915540e-01 7.415241260600730078e-01 9.073051267731536695e-01 6.879744033603278908e-01 1.168627416969947319e+00 -2.296877683250374780e+00 -3.161365995248948124e-01 3.725252935326817116e-02 -4.295504647374585594e-01 -1.162549473798824229e+00 3.400745067098951413e-01 1.500486175361143149e+00 -1.431169642860871949e-01 7.507419650658553323e-01 7.880595103694663095e-01 2.327906421046783969e-01 7.095776739079892037e-01 -4.987401152041766039e-01 -9.329965064609183623e-01 1.474937067343055075e+00 -1.039897513960294173e+00 6.482135819110569352e-01 5.539190612343351111e-02 -1.339845464888237636e+00 -7.382913927776183494e-01 -6.112366179418008416e-01 -5.714652545483751567e-01 1.384300627385448290e-01 -1.417582915125372434e-01 2.215935412372314617e-01 -1.096428046145067725e+00 6.997796272362922787e-01 -5.741575470027664441e-01 -1.653315479786188202e+00 9.354195888726262176e-01 -1.942417775520707490e+00 2.592557860558537819e-02 -1.996489333694450863e-01 -1.392872696337412508e+00 8.138200399410718822e-01 7.975601937768299621e-01 3.203987623430749054e-01 -3.957540479074618811e-01 -5.743450600173560794e-01 1.514190828783784859e+00 -1.708785651925313620e-01 1.333779132881216523e-01 -6.899880144690637707e-01 -3.577391987218642710e-01 -5.094918055032087167e-01 1.039577606167034318e+00 -1.552568281121919913e+00 1.425514458258521078e+00 -2.609154490205087273e-01 -1.572526555123908931e+00 1.199852485718145845e+00 6.149563462367308997e-01 1.027120205267090247e-01 1.040903032962064850e-01 7.847519887930820559e-01 7.126851342786038046e-01 5.997603155845609990e-01 1.747944445493274657e-01 -1.663757841129814286e-01 8.888824954914957832e-01 2.593648270204317388e-02 -5.344074454786413853e-01 -3.495348575612404751e-01 -5.468411008778565341e-01 -4.927860895147546660e-01 -1.837492585521943167e-01 -7.925611116791930755e-01 -6.609768190700251456e-01 -4.593825310047520150e-01 -9.271552947666082956e-01 6.073172076728845514e-01 -2.843050384654356444e-01 1.738581126465586824e+00 -5.155028029705512882e-01 2.256530966777949010e-01 1.185033370600398372e+00 4.676515121458891255e-01 -5.737464582985205563e-01 3.334939392796012481e-01 1.149309927947107735e+00 4.928535486100005247e-01 -2.303894927571853435e-03 -1.288054693600260592e+00 3.609204140511736436e-01 1.015026203053636111e+00 -8.976105503676472530e-01 3.627628366895170320e-01 7.278838056723517802e-01 4.371130764979259120e-01 -6.332078280784224633e-01 8.967652458408688076e-01 2.577510144559475580e-01 3.843135095211837604e-01 -8.016356174239298582e-01 -4.207880104422461742e-01 4.560044655454885687e-01 -2.432571894723879469e-01 2.187212549186023924e+00 -1.216235770713638864e+00 -4.648572340033886585e-02 3.777372409702335343e-01 3.171725386650041112e-01 6.272131352418794936e-01 1.363465616984379514e+00 1.972754127132545721e+00 -4.114211679357419604e-01 7.126527918088111369e-01 -6.361167105484292206e-01 6.757051786763184076e-01 4.038327323910431699e-01 -1.533138471296122241e+00 8.812800548864213601e-02 -2.484505432977808237e-01 -1.986365039126458398e-01 6.506394636661494424e-01 -9.523770894241243568e-01 3.235341239627427257e-01 -1.627090785140639095e-01 1.775580223823496340e+00 7.570413757296798885e-01 -6.593388903578299987e-01 4.993371246793505969e-01 -1.956299574804576613e+00 -2.224161441834119568e+00 -1.369740084682667280e+00 -1.781359170485831700e-01 -2.469740352814802975e+00 1.148181081090616784e+00 -6.833935639126651473e-01 1.464429484608488874e+00 -2.365341836272635834e-02 -7.383158596430253184e-02 -5.107637738997953258e-01 4.994079009981966522e-02 -2.647245592223198773e+00 -1.717438673363214319e+00 9.144250549246498716e-01 4.869127397292266624e-02 8.203217831913210967e-01 -7.327944366876628646e-01 3.582796254337363706e-01 -3.241612575493198478e-01 7.050854147164362651e-01 -1.176260333908422384e-01 7.649726238864670291e-01 5.619379484154958249e-01 7.364060108420735773e-01 -5.967743931406211955e-01 7.795362375748986494e-01 9.086347123460196684e-01 1.048039795855609357e+00 -8.538163039179913483e-01 3.261139331279007125e-01 5.908043815506062169e-01 1.157306470754372318e+00 -1.687247313471847976e+00 -1.572399989999425207e+00 6.820722079128389154e-03 1.353873545290791847e-01 -1.734009257650720892e+00 -7.598226975523982851e-01 5.170284674040522832e-01 9.328397030174695459e-02 5.430713388440848721e-01 4.804945332954674853e-01 2.946242899267635384e-01 -1.200480797011601597e+00 5.278782267932341510e-01 9.038116604353394479e-01 8.556702234676274443e-01 4.433487919252381837e-01 -4.334118493897295976e-01
